305440173990014,47287997
305440156910262,47208730
305440156910264,47208863
305440156910264,47208985
305440156910272,47209146
305440156910278,47209189
305440156910282,47209218
305440156910285,47209250
305440156910291,47209313
305440156910259,47208528
305440156910262,47208744
305440156910264,47208885
305440156910264,47209054
305440156910275,47209161
305440156910280,47209204
305440156910284,47209233
305440156910287,47209264
305440156910289,47209292
305440156910292,47209328
305440156910262,47208728
305440156910264,47208861
305440156910264,47208935
305440156910271,47209141
305440156910277,47209185
305440156910281,47227498
305440156910285,47209248
305440156910291,47209311
305440156910259,47208526
305440156910262,47208743
305440156910264,47208883
305440156910274,47209159
305440156910280,47209202
305440156910283,47209231
305440156910287,47209262
305440156910292,47209326
305440156910260,47215238
305440156910264,47208859
305440156910264,47208925
305440156910270,47209139
305440156910277,47209179
305440156910285,47209246
305440159981434,47204497
305440156910262,47306328
305441951370137,47537924
305440659980321,47593232
305440157120029,47273238
305440156910262,47208740
305440150450016,47215519
305440150450014,47215512
305440159987279,47573213
305440150450012,47215506
305440107420004,47247710
305440150130056,47215737
305440150450010,47215498
305440107420002,47212468
305440145110097,47247988
305440182990076,47569002
305440150390094,47215738
305440150130054,47215734
305440159210047,47210160
305440150450004,47207315
305440156910290,47209307
305440142150004,47250598
305440173920241,47336166
305440156910259,47208524
305440156910262,47208741
305440156910264,47208881
305440156910264,47209050
305440156910274,47209157
305440156910279,47209200
305440156910283,47209229
305440156910286,47212174
305440156910289,47209289
305440156910291,47281699
305440157120037,47280559
305440156910260,47208539
305440156910264,47208857
305440156910264,47208923
305440156910270,47209137
305440156910276,47209172
305440156910281,47209213
305440156910285,47209244
305440156910287,47229327
305440156910290,47209304
305440147220051,47247980
305442053110065,47360941
305440156910259,47208522
305440156910262,47208739
305440156910264,47208879
305440156910264,47209048
305440156910273,47209155
305440156910279,47209198
305440156910283,47209227
305440156910286,47212172
305440156910289,47209287
305440156910291,47209323
305440150390071,47207314
305440150450017,47215521
305440156910259,47208537
305440156910264,47208848
305440156910264,47208907
305440156910269,47209136
305440156910276,47209170
305440156910281,47209211
305440156910285,47209242
305440156910287,47229323
305440156910290,47209302
305440150450036,47215713
305440156910259,47208520
305440156910262,47208737
305440156910264,47208877
305440153990134,47238821
305440156910264,47209042
305440156910273,47209153
305440156910279,47209196
305440156910283,47209225
305440156910286,47209257
305440156910289,47209285
305440156910291,47209321
305440150210007,47215740
305440150450015,47215515
305440156910259,47208535
305440156910262,47339908
305440156910264,47208892
305440153990152,47238986
305440156910269,47209134
305440156910276,47209168
305440156910281,47209209
305440156910284,47209240
305440156910287,47209271
305440156910290,47209299
305440156910292,47209339
305440157340124,47502777
305440156910259,47208518
305440156910262,47208735
305440156910264,47208875
305440156910264,47209010
305440156910273,47209151
305440156910279,47209194
305440156910282,47209223
305440156910286,47209255
305440156910291,47209318
305440672300008,47208064
305440150450013,47215508
305440156910259,47208533
305440156910264,47208890
305440156910275,47209166
305440156910280,47240142
305440156910284,47209238
305440156910287,47209269
305440156910289,47209297
305440156910292,47209335
305440156910259,47208516
305440156910262,47208733
305440156910264,47208867
305440156910272,47209149
305440156910278,47209192
305440156910282,47209221
305440156910286,47209253
305440156910291,47209316
305440150450011,47215505
305440156910259,47208531
305440156910262,47208747
305440156910264,47208888
305440153990148,47238945
305440156910267,47209130
305440156910275,47209164
305440156910280,47209207
305440156910284,47209236
305440156910287,47209267
305440156910289,47209295
305440156910292,47209332
305440157120120,47284979
305440150390095,47215739
305440156910262,47208731
305440156910264,47208865
305440156910272,47209147
305440156910278,47209190
305440156910282,47209219
305440156910286,47209251
305440156910291,47209314
305440650390067,47620104
305440150130055,47215735
305440156910259,47208529
305440153310117,47255447
305440156910262,47208745
305440156910264,47208886
305440156910267,47209128
305440156910275,47209162
305440156910280,47209205
305440156910284,47209234
305440156910287,47209265
305440156910289,47209293
305440156910292,47209330
305440145110096,47247984
305440150390091,47215711
305440156910259,47208512
305440156910262,47208729
305440156910264,47208862
305440156910264,47208958
305440156910271,47209144
305440156910278,47209186
305440156910282,47209217
305440156910285,47209249
305440156910291,47209312
305440150450006,47207317
305440156910259,47208527
305440156910264,47208884
305440156910264,47209053
305440156910274,47209160
305440156910280,47209203
305440156910283,47209232
305440156910287,47209263
305440156910292,47209327
305440156910262,47208727
305440156910264,47208860
305440156910264,47208934
305440156910270,47209140
305440156910277,47209183
305440156910281,47209216
305440156910285,47209247
305440156910290,47209310
305440156910259,47208525
305440156910262,47208742
305440156910264,47208882
305440156910264,47209051
305440156910274,47209158
305440156910280,47209201
305440156910283,47209230
305440156910287,47209261
305440156910289,47209290
305440156910292,47209324
305440672300007,47208022
305440156910260,47208542
305440156910264,47208858
305440156910264,47208924
305440156910270,47209138
305440156910276,47212167
305440156910281,47209214
305440156910285,47209245
305440156910290,47209306
305440147220052,47247982
305440150390125,47215916
305440156910294,47209500
305440156910259,47208523
305440156910264,47208880
305440156910264,47209049
305440156910274,47209156
305440156910279,47209199
305440156910283,47209228
305440156910286,47212173
305440156910289,47209288
305440156910291,47212185
305440150450018,47215523
305440156910260,47208538
305440156910264,47208856
305440156910264,47208908
305440156910269,47229342
305440156910276,47209171
305440156910281,47209212
305440156910285,47209243
305440156910287,47229326
305440156910290,47209303
305440157340124,47287796
305440156910259,47208521
305440156910262,47208738
305440156910264,47208878
305440153990135,47238823
305440156910264,47209047
305440156910273,47209154
305440156910279,47209197
305440156910283,47209226
305440156910286,47209258
305440156910289,47209286
305440156910291,47209322
305440156910349,47213939
305440156910259,47208536
305440156910264,47208838
305440156910264,47208895
305440153990154,47239014
305440156910269,47209135
305440156910276,47209169
305440156910281,47209210
305440156910284,47209241
305440156910287,47209272
305440156910290,47209300
305440157340124,47502762
305440173990014,47207876
305440156910259,47208519
305440156910262,47208736
305440156910264,47208876
305440153990133,47238819
305440156910264,47209027
305440156910273,47209152
305440156910279,47209195
305440156910282,47209224
305440156910286,47209256
305440156910291,47209320
305440159982860,47285563
305440156910259,47208534
305440156910262,47339907
305440156910264,47208891
305440153990151,47238984
305440156910276,47209167
305440156910280,47240143
305440156910284,47209239
305440156910287,47209270
305440156910289,47258743
305440156910292,47209336
305440156911000,47251079
305440156910259,47208517
305440156910262,47208734
305440156910264,47208868
305440156910264,47209009
305440156910272,47209150
305440156910279,47209193
305440156910282,47209222
305440156910286,47209254
305440154990109,47250606
305440156910291,47209317
305440651310076,47601283
305440156910259,47208532
305440156910262,47265921
305440156910264,47208889
305440153990149,47238974
305440156910275,47209165
305440156910280,47209208
305440156910284,47209237
305440156910287,47209268
305440156910289,47209296
305440156910292,47209333
305440651310082,47601292
305440156910272,47209148
305440156910278,47209191
305440156910282,47209220
305440156910286,47209252
305440156910291,47209315
305440156910292,47212177
305440156910267,47209129
305440156910275,47209163
305440156910280,47209206
305440156910284,47209235
305440156910287,47209266
305440156910289,47209294
305440156910292,47209331
305440156910294,47209541
305440150650029,47215501
305440156910314,47212319
305440156910349,47213948
305440156910349,47213980
305440156910366,47222043
305440156910394,47222165
305440154110137,47247932
305440152110190,47247575
305440154990064,47236615
305440156910293,47209365
305440153110333,47239896
305440156910294,47209505
305440150450047,47215951
305440156910294,47209522
305440150650011,47210360
305440156910304,47252189
305440156910346,47212508
305440156910349,47213963
305440151370188,47215494
305440156910351,47221808
305440153310115,47250955
305440156910377,47222089
305440151390073,47215485
305440156910420,47224195
305440153990195,47239291
305440154110115,47207233
305440154110153,47251161
305440155330064,47250668
305440156910293,47209380
305440156910294,47209538
305440150650027,47215499
305440156910313,47252152
305440156910349,47213946
305440153310044,47212470
305440156910349,47213978
305440156910364,47222041
305440156910392,47222147
305440152110075,47247320
305440153990229,47250903
305440157320370,47223954
305440155330036,47236633
305440156110003,47236829
305440156910293,47209363
305440153110331,47239892
305440156910294,47209503
305440150450044,47215924
305440156910294,47209520
305440156910304,47212293
305440156910342,47212504
305440156910349,47213961
305440156910349,47213994
305440153310110,47250368
305440151370272,47252481
305440156910373,47237741
305442056910022,47336157
305440156910418,47224191
305440153990193,47239287
305440156910293,47209378
305440156910294,47209536
305440150650025,47215492
305440156910311,47212313
305440156910349,47213944
305440156910227,47207273
305440151110013,47252485
305440156910349,47213976
305440156910362,47273196
305440156910388,47222143
305440153990225,47250676
305440154990058,47212473
305440155330034,47236623
305440156910293,47209361
305440153110329,47239888
305440156910294,47209501
305440150450042,47215920
305440153110434,47250630
305440156910300,47212288
305440156910339,47212501
305440156910349,47213959
305440156910349,47213991
305440151370270,47252471
305440156910373,47222053
305440156910415,47224182
305440153990191,47239251
305440156910293,47209376
305440156410075,47236817
305440156910294,47209517
305440156910294,47209534
305440150650023,47215490
305440156910309,47212311
305440156910349,47213942
305440156910349,47213974
305440156910361,47221823
305440156910386,47222141
305440151930001,47215439
305440156910293,47209359
305440153110328,47239884
305440156910294,47209499
305440153110385,47241744
305440150450040,47215912
305440150470005,47215483
305440156910294,47209550
305440156910335,47212488
305440156910349,47213957
305440156910349,47213989
305440153310100,47239303
305440151370230,47215653
305440156910371,47222050
305440156910412,47224179
305440153990189,47239245
305440154990123,47273583
305440155330055,47236825
305440156910293,47209374
305440156410073,47236803
305440156910294,47209515
305440156910294,47209532
305440150650021,47215488
305440156910307,47212309
305440156910349,47213940
305440156910349,47213972
305440153310067,47238809
305440156910359,47221821
305440156910385,47222139
305440154990089,47236807
305440156910293,47209357
305440156910294,47209497
305440153110382,47241736
305440150450055,47273287
305440156910294,47209548
305440156610158,47250811
305440156910330,47265917
305440156910349,47213955
305440156910349,47213987
305440153310093,47239259
305440151370228,47215613
305440156910370,47222048
305440153990068,47209113
305440156910409,47224173
305440156410028,47209126
305440156910293,47209372
305440156910294,47209513
305440156910294,47209530
305440150650019,47215486
305440156910306,47212307
305440150650061,47252479
305440156910349,47213938
305440156910349,47213970
305440151370195,47215517
305440156910357,47221819
305440156910383,47222137
305440156910443,47224221
305440156910938,47250638
305440156310027,47236815
305440156910294,47209495
305440156910294,47209546
305440150650034,47215513
305440156910330,47265915
305440156910349,47213953
305440156910349,47213985
305440156910369,47273198
305440153990064,47207272
305440156910406,47224170
305440154110142,47247942
305440156910293,47209370
305440156910294,47209511
305440150450052,47252469
305440156910294,47209528
305440156610122,47234374
305440156910304,47252195
305440150650058,47215654
305440156910349,47213936
305440153310032,47207250
305440156910349,47213968
305440151370193,47215510
305440156910355,47221817
305440156910381,47222109
305440156910440,47224218
305440156910294,47209493
305440156410098,47251129
305440156910294,47209544
305440150650032,47215509
305440156910317,47273236
305440156910349,47213951
305440151310073,47252457
305440156910349,47213983
305440156910368,47222045
305440156910404,47224165
305440153990130,47238807
305440154110140,47247938
305440156910293,47209368
305440156910294,47209509
305440150450050,47215954
305440156910294,47209526
305440156910304,47252192
305440150650056,47215617
305440156910349,47213934
305440156910349,47213966
305440151370191,47215502
305440156910353,47281691
305440156910379,47222105
305440153990084,47212472
305440156910437,47224214
305440153990199,47239311
305440154110119,47247890
305440156910294,47209491
305440156910294,47209542
305440150650030,47215504
305440156910316,47212327
305440156910349,47213949
305440156910349,47213981
305440156910367,47222044
305440156910395,47222167
305440153990126,47236899
305440154110138,47247934
305440152110191,47247577
305440154990065,47236619
305440156310005,47207252
305440156910293,47209366
305440153110334,47239898
305440156910294,47209506
305440150450048,47215952
305440156910294,47209523
305440156910304,47252190
305440156910347,47212509
305440156910349,47213964
305440151370189,47215495
305440156910352,47221811
305440151370324,47268481
305440156910378,47222096
305440151390074,47215514
305440156910421,47224196
305440153990197,47239297
305440154110116,47207234
305440156910581,47227630
305440153110261,47212442
305440156910293,47209381
305440156910294,47209540
305440150650028,47215500
305440156910313,47252157
305440156910349,47213947
305440156910349,47213979
305440156910365,47222042
305440156910393,47222163
305440152110076,47247322
305440156210003,47236617
305440156910293,47209364
305440156410058,47236621
305440153110332,47239894
305440156910294,47209504
305440150450045,47215960
305440156910294,47209521
305440156910304,47252178
305440156910343,47212505
305440156910349,47213962
305440151370187,47215484
305440156910350,47221807
305440153310114,47250696
305440151370273,47252483
305440156910376,47222063
305440151390072,47215482
305440156910419,47224193
305440153990194,47239289
305440154110114,47207232
305440156910293,47209379
305440157320690,47234655
305440156910294,47209537
305440150650026,47215497
305440156910312,47212314
305440156910349,47213945
305440156910349,47213977
305440156910363,47222040
305440156910389,47222144
305440152110074,47247318
305440153990228,47250861
305440154990059,47212474
305440155330035,47236625
305440156110002,47236813
305440156910293,47209362
305440153110330,47239890
305440156910294,47209502
305440150450043,47215921
305440156910302,47212290
305440156910341,47212503
305440156910349,47213960
305440156910349,47213992
305440156910373,47222054
305440156910416,47224183
305440153990192,47239265
305440152510048,47241742
305440156910293,47209377
305440156910294,47209519
305440156910294,47209535
305440150650024,47215491
305440156910310,47212312
305440156910349,47213943
305440156910223,47207249
305440156910349,47213975
305440156910362,47273195
305440156910387,47222142
305440156910293,47209360
305440153110329,47239887
305440150450041,47215917
305440150470006,47215493
305440156910299,47212287
305440156910338,47212500
305440156910349,47213958
305440156910349,47213990
305440151370231,47215657
305440156910372,47222051
305440156910413,47224180
305440153990190,47239247
305440156910293,47209375
305440156410074,47236811
305440156910294,47209516
305440156910294,47209533
305440150650022,47215489
305440156910308,47212310
305440156910349,47213941
305440156910221,47207238
305440156910349,47213973
305440156910360,47221822
305440156910386,47222140
305440156910293,47209358
305440153110327,47239882
305440156910294,47209498
305440153110384,47241740
305440156910294,47209549
305440156610159,47250831
305440156910334,47212487
305440156910349,47213956
305440157190042,47236294
305440156910349,47213988
305440153310094,47239262
305440151370229,47215618
305440156910370,47280593
305440156910410,47224177
305440155330054,47236823
305440156410028,47209127
305440156910293,47209373
305440156910294,47209514
305440156610107,47207251
305440156910294,47209531
305440150650020,47215487
305440156910306,47280561
305440156910349,47213971
305440151370196,47215522
305440156910358,47221820
305440156910384,47222138
305440154990088,47236805
305440156410039,47212475
305440156910294,47209496
305440153110379,47241730
305440156910294,47209547
305440150650035,47215518
305440156910330,47265916
305440156910349,47213954
305440156910349,47213986
305440153310092,47239256
305440156910369,47273199
305440156910407,47224171
305440154110143,47247944
305440154990112,47250805
305440156410028,47209125
305440156910293,47209371
305440156910294,47209512
305440150450053,47252477
305440156910294,47209529
305440156910305,47212306
305440156910349,47213937
305440156910349,47213969
305440151370194,47215516
305440156910356,47221818
305440156910382,47222136
305440156910442,47224220
305440156910294,47209494
305440156910294,47209545
305440150650033,47215511
305440156910330,47212482
305440156910349,47213952
305440151310073,47268457
305440156910349,47213984
305440156910369,47222046
305440156910405,47224167
305440154110141,47247940
305440154990068,47236631
305440156910293,47209369
305440156910294,47209510
305440156510011,47235104
305440150450051,47215955
305440156910294,47209527
305440156910304,47252193
305440150650057,47215619
305440156910349,47213935
305440156910349,47213967
305440151370192,47215503
305440156910354,47221816
305440156910380,47222106
305440156910439,47224216
305440153110264,47212469
305440156910294,47209492
305440156910294,47209543
305440150650031,47215507
305440156910317,47212328
305440156910349,47213950
305440156910349,47213982
305440156910367,47273232
305440156910403,47224160
305440153990129,47238805
305440154110139,47247936
305440152110192,47247579
305440154990066,47236627
305440156910293,47209367
305440156910294,47209507
305440150450049,47215953
305440156910294,47209525
305440156910304,47252191
305440156910349,47213933
305440156910349,47213965
305440151370190,47215496
305440156910353,47221815
305440156910379,47222104
305440151390075,47215520
305440156910423,47224199
305440153990198,47239309
305440156910293,47209382
305440157320739,47273319
305440156990025,47224190
305440157320882,47668428
305440157120045,47221795
305440157340124,47257268
305440157120117,47275506
305440157340124,47502769
305440157190033,47234765
305440158120220,47204160
305440157320100,47207239
305440158120262,47285597
305440157320147,47213336
305440157320161,47221671
305440156910477,47224265
305440157320209,47223767
305440156910524,47224313
305440157320286,47223869
305440156910565,47227542
305440157320329,47223913
305440156910608,47234170
305440157320372,47223956
305440156910648,47234258
305440157320416,47224000
305440156910683,47234332
305440156910288,47209278
305440157320454,47224038
305440156910803,47252971
305440157320505,47224089
305440156910873,47250306
305440157320563,47227596
305440156911013,47262997
305440157320635,47234511
305440156911090,47285633
305440157320673,47234611
305440156911381,47675135
305440156911405,47688422
305440157320772,47275554
305440157120031,47212337
305440157340124,47255178
305440157120074,47234738
305440157340124,47257285
305440157130002,47234777
305440157340124,47557581
305440157190059,47236376
305440158120237,47229300
